#SpaceTrack

CAT ID,SATNAME,INTLDES,TYPE,COUNTRY,LAUNCH DATE,SITE,DECAY
41034 ,LAOSAT 1,2015-067A,PAYLOAD,LAOS,2015-11-20,XSC,
41035 ,CZ-3B R/B,2015-067B,ROCKET BODY,PRC,2015-11-20,XSC,2016-07-03
41036 ,TELSTAR 12V,2015-068A,PAYLOAD,CA,2015-11-24,TNSTA,
41037 ,H-2A R/B,2015-068B,ROCKET BODY,JPN,2015-11-24,TNSTA,
41038 ,YAOGAN 29,2015-069A,PAYLOAD,PRC,2015-11-26,TSC,
41039 ,CZ-4C R/B,2015-069B,ROCKET BODY,PRC,2015-11-26,TSC,
41040 ,YAOGAN 28 DEB,2015-064C,DEBRIS,PRC,2015-11-08,TSC,
41041 ,CZ-4B DEB,2015-064D,DEBRIS,PRC,2015-11-08,TSC,
41042 ,CZ-4B DEB,2015-064E,DEBRIS,PRC,2015-11-08,TSC,
41043 ,LISA PATHFINDER,2015-070A,PAYLOAD,ESA,2015-12-03,FRGUI,
41044 ,AVUM R/B,2015-070B,ROCKET BODY,FR,2015-12-03,FRGUI,2017-03-16
41045 ,NOAA 16 DEB,2000-055C,DEBRIS,US,2000-09-21,AFWTR,
41046 ,NOAA 16 DEB,2000-055D,DEBRIS,US,2000-09-21,AFWTR,
41047 ,NOAA 16 DEB,2000-055E,DEBRIS,US,2000-09-21,AFWTR,2023-02-11
41048 ,NOAA 16 DEB,2000-055F,DEBRIS,US,2000-09-21,AFWTR,2023-01-25
41049 ,NOAA 16 DEB,2000-055G,DEBRIS,US,2000-09-21,AFWTR,
41050 ,NOAA 16 DEB,2000-055H,DEBRIS,US,2000-09-21,AFWTR,
41051 ,NOAA 16 DEB,2000-055J,DEBRIS,US,2000-09-21,AFWTR,
41052 ,NOAA 16 DEB,2000-055K,DEBRIS,US,2000-09-21,AFWTR,
41053 ,NOAA 16 DEB,2000-055L,DEBRIS,US,2000-09-21,AFWTR,
41054 ,NOAA 16 DEB,2000-055M,DEBRIS,US,2000-09-21,AFWTR,
41055 ,NOAA 16 DEB,2000-055N,DEBRIS,US,2000-09-21,AFWTR,
41056 ,NOAA 16 DEB,2000-055P,DEBRIS,US,2000-09-21,AFWTR,
41057 ,NOAA 16 DEB,2000-055Q,DEBRIS,US,2000-09-21,AFWTR,
41058 ,NOAA 16 DEB,2000-055R,DEBRIS,US,2000-09-21,AFWTR,
41059 ,NOAA 16 DEB,2000-055S,DEBRIS,US,2000-09-21,AFWTR,
41060 ,NOAA 16 DEB,2000-055T,DEBRIS,US,2000-09-21,AFWTR,
41061 ,NOAA 16 DEB,2000-055U,DEBRIS,US,2000-09-21,AFWTR,
41062 ,NOAA 16 DEB,2000-055V,DEBRIS,US,2000-09-21,AFWTR,
41063 ,NOAA 16 DEB,2000-055W,DEBRIS,US,2000-09-21,AFWTR,
41064 ,NOAA 16 DEB,2000-055X,DEBRIS,US,2000-09-21,AFWTR,
41065 ,NOAA 16 DEB,2000-055Y,DEBRIS,US,2000-09-21,AFWTR,
41066 ,NOAA 16 DEB,2000-055Z,DEBRIS,US,2000-09-21,AFWTR,
41067 ,NOAA 16 DEB,2000-055AA,DEBRIS,US,2000-09-21,AFWTR,
41068 ,NOAA 16 DEB,2000-055AB,DEBRIS,US,2000-09-21,AFWTR,
41069 ,NOAA 16 DEB,2000-055AC,DEBRIS,US,2000-09-21,AFWTR,
41070 ,NOAA 16 DEB,2000-055AD,DEBRIS,US,2000-09-21,AFWTR,
41071 ,NOAA 16 DEB,2000-055AE,DEBRIS,US,2000-09-21,AFWTR,
41072 ,NOAA 16 DEB,2000-055AF,DEBRIS,US,2000-09-21,AFWTR,
41073 ,NOAA 16 DEB,2000-055AG,DEBRIS,US,2000-09-21,AFWTR,
41074 ,NOAA 16 DEB,2000-055AH,DEBRIS,US,2000-09-21,AFWTR,
41075 ,NOAA 16 DEB,2000-055AJ,DEBRIS,US,2000-09-21,AFWTR,
41076 ,NOAA 16 DEB,2000-055AK,DEBRIS,US,2000-09-21,AFWTR,
41077 ,NOAA 16 DEB,2000-055AL,DEBRIS,US,2000-09-21,AFWTR,
41078 ,NOAA 16 DEB,2000-055AM,DEBRIS,US,2000-09-21,AFWTR,
41079 ,NOAA 16 DEB,2000-055AN,DEBRIS,US,2000-09-21,AFWTR,
41080 ,NOAA 16 DEB,2000-055AP,DEBRIS,US,2000-09-21,AFWTR,
41081 ,NOAA 16 DEB,2000-055AQ,DEBRIS,US,2000-09-21,AFWTR,
41082 ,NOAA 16 DEB,2000-055AR,DEBRIS,US,2000-09-21,AFWTR,
41083 ,NOAA 16 DEB,2000-055AS,DEBRIS,US,2000-09-21,AFWTR,
41084 ,NOAA 16 DEB,2000-055AT,DEBRIS,US,2000-09-21,AFWTR,
41085 ,NOAA 16 DEB,2000-055AU,DEBRIS,US,2000-09-21,AFWTR,
41086 ,NOAA 16 DEB,2000-055AV,DEBRIS,US,2000-09-21,AFWTR,
41087 ,NOAA 16 DEB,2000-055AW,DEBRIS,US,2000-09-21,AFWTR,
41088 ,NOAA 16 DEB,2000-055AX,DEBRIS,US,2000-09-21,AFWTR,
41089 ,NOAA 16 DEB,2000-055AY,DEBRIS,US,2000-09-21,AFWTR,
41090 ,NOAA 16 DEB,2000-055AZ,DEBRIS,US,2000-09-21,AFWTR,
41091 ,NOAA 16 DEB,2000-055BA,DEBRIS,US,2000-09-21,AFWTR,
41092 ,NOAA 16 DEB,2000-055BB,DEBRIS,US,2000-09-21,AFWTR,
41093 ,NOAA 16 DEB,2000-055BC,DEBRIS,US,2000-09-21,AFWTR,
41094 ,NOAA 16 DEB,2000-055BD,DEBRIS,US,2000-09-21,AFWTR,
41095 ,NOAA 16 DEB,2000-055BE,DEBRIS,US,2000-09-21,AFWTR,
41096 ,NOAA 16 DEB,2000-055BF,DEBRIS,US,2000-09-21,AFWTR,
41097 ,NOAA 16 DEB,2000-055BG,DEBRIS,US,2000-09-21,AFWTR,
41098 ,COSMOS 2511,2015-071A,PAYLOAD,CIS,2015-12-05,PKMTR,2015-12-08
41099 ,COSMOS 2512,2015-071B,PAYLOAD,CIS,2015-12-05,PKMTR,
41100 ,SL-4 R/B,2015-071C,ROCKET BODY,CIS,2015-12-05,PKMTR,2016-03-17
41101 ,CYGNUS ORB-4,2015-072A,PAYLOAD,US,2015-12-06,AFETR,2016-02-20
41102 ,VOLGA R/B,2015-071D,ROCKET BODY,CIS,2015-12-05,PKMTR,2015-12-08
41103 ,CHINASAT 1C,2015-073A,PAYLOAD,PRC,2015-12-09,XSC,
41104 ,CZ-3B R/B,2015-073B,ROCKET BODY,PRC,2015-12-09,XSC,2016-05-14
41105 ,ELEKTRO-L 2,2015-074A,PAYLOAD,CIS,2015-12-11,TTMTR,
41106 ,FREGAT R/B,2015-074B,ROCKET BODY,CIS,2015-12-11,TTMTR,
41107 ,SL-23 R/B,2015-074C,ROCKET BODY,CIS,2015-12-11,TTMTR,2016-01-02
41108 ,FREGAT DEB (TANK),2015-074D,DEBRIS,CIS,2015-12-11,TTMTR,
41109 ,SL-23 DEB,2015-074E,DEBRIS,CIS,2015-12-11,TTMTR,2015-12-25
41110 ,SL-23 DEB,2015-074F,DEBRIS,CIS,2015-12-11,TTMTR,2015-12-29
41111 ,SL-23 DEB,2015-074G,DEBRIS,CIS,2015-12-11,TTMTR,2016-01-01
41112 ,SL-23 DEB,2015-074H,DEBRIS,CIS,2015-12-11,TTMTR,2015-12-24
41113 ,FREGAT DEB,2015-074J,DEBRIS,CIS,2015-12-11,TTMTR,2017-11-13
41114 ,FREGAT DEB,2015-074K,DEBRIS,CIS,2015-12-11,TTMTR,2016-01-12
41115 ,FREGAT DEB,2015-074L,DEBRIS,CIS,2015-12-11,TTMTR,2016-01-14
41116 ,COSMOS 1217 DEB,1980-085M,DEBRIS,CIS,1980-10-24,PKMTR,2016-04-20
41117 ,COSMOS 1217 DEB,1980-085N,DEBRIS,CIS,1980-10-24,PKMTR,
41118 ,ARIANE 44LP DEB,1991-015Q,DEBRIS,FR,1991-03-02,FRGUI,
41119 ,CZ-3B DEB,2011-077AJ,DEBRIS,PRC,2011-12-19,XSC,
41120 ,CZ-3B DEB,2011-077AK,DEBRIS,PRC,2011-12-19,XSC,
41121 ,COSMOS 2513,2015-075A,PAYLOAD,CIS,2015-12-13,TTMTR,
41122 ,BREEZE-M R/B,2015-075B,ROCKET BODY,CIS,2015-12-13,TTMTR,
41123 ,BREEZE-M DEB (TANK),2015-075C,DEBRIS,CIS,2015-12-13,TTMTR,2018-11-12
41124 ,SOYUZ-TMA 19M,2015-076A,PAYLOAD,CIS,2015-12-15,TTMTR,2016-06-18
41125 ,SL-4 R/B,2015-076B,ROCKET BODY,CIS,2015-12-15,TTMTR,2015-12-17
41126 ,NOAA 16 DEB,2000-055BH,DEBRIS,US,2000-09-21,AFWTR,
41127 ,NOAA 16 DEB,2000-055BJ,DEBRIS,US,2000-09-21,AFWTR,
41128 ,NOAA 16 DEB,2000-055BK,DEBRIS,US,2000-09-21,AFWTR,
41129 ,NOAA 16 DEB,2000-055BL,DEBRIS,US,2000-09-21,AFWTR,
41130 ,NOAA 16 DEB,2000-055BM,DEBRIS,US,2000-09-21,AFWTR,
41131 ,NOAA 16 DEB,2000-055BN,DEBRIS,US,2000-09-21,AFWTR,
41132 ,NOAA 16 DEB,2000-055BP,DEBRIS,US,2000-09-21,AFWTR,
41133 ,NOAA 16 DEB,2000-055BQ,DEBRIS,US,2000-09-21,AFWTR,
41134 ,NOAA 16 DEB,2000-055BR,DEBRIS,US,2000-09-21,AFWTR,
41135 ,NOAA 16 DEB,2000-055BS,DEBRIS,US,2000-09-21,AFWTR,
41136 ,NOAA 16 DEB,2000-055BT,DEBRIS,US,2000-09-21,AFWTR,
41137 ,NOAA 16 DEB,2000-055BU,DEBRIS,US,2000-09-21,AFWTR,
41138 ,NOAA 16 DEB,2000-055BV,DEBRIS,US,2000-09-21,AFWTR,
41139 ,NOAA 16 DEB,2000-055BW,DEBRIS,US,2000-09-21,AFWTR,
41140 ,NOAA 16 DEB,2000-055BX,DEBRIS,US,2000-09-21,AFWTR,
41141 ,NOAA 16 DEB,2000-055BY,DEBRIS,US,2000-09-21,AFWTR,
41142 ,NOAA 16 DEB,2000-055BZ,DEBRIS,US,2000-09-21,AFWTR,
41143 ,NOAA 16 DEB,2000-055CA,DEBRIS,US,2000-09-21,AFWTR,
41144 ,NOAA 16 DEB,2000-055CB,DEBRIS,US,2000-09-21,AFWTR,
41145 ,NOAA 16 DEB,2000-055CC,DEBRIS,US,2000-09-21,AFWTR,
41146 ,NOAA 16 DEB,2000-055CD,DEBRIS,US,2000-09-21,AFWTR,
41147 ,NOAA 16 DEB,2000-055CE,DEBRIS,US,2000-09-21,AFWTR,
41148 ,NOAA 16 DEB,2000-055CF,DEBRIS,US,2000-09-21,AFWTR,
41149 ,NOAA 16 DEB,2000-055CG,DEBRIS,US,2000-09-21,AFWTR,
41150 ,NOAA 16 DEB,2000-055CH,DEBRIS,US,2000-09-21,AFWTR,
41151 ,NOAA 16 DEB,2000-055CJ,DEBRIS,US,2000-09-21,AFWTR,
41152 ,NOAA 16 DEB,2000-055CK,DEBRIS,US,2000-09-21,AFWTR,
41153 ,NOAA 16 DEB,2000-055CL,DEBRIS,US,2000-09-21,AFWTR,
41154 ,NOAA 16 DEB,2000-055CM,DEBRIS,US,2000-09-21,AFWTR,
41155 ,NOAA 16 DEB,2000-055CN,DEBRIS,US,2000-09-21,AFWTR,
41156 ,NOAA 16 DEB,2000-055CP,DEBRIS,US,2000-09-21,AFWTR,
41157 ,NOAA 16 DEB,2000-055CQ,DEBRIS,US,2000-09-21,AFWTR,
41158 ,NOAA 16 DEB,2000-055CR,DEBRIS,US,2000-09-21,AFWTR,
41159 ,NOAA 16 DEB,2000-055CS,DEBRIS,US,2000-09-21,AFWTR,
41160 ,NOAA 16 DEB,2000-055CT,DEBRIS,US,2000-09-21,AFWTR,
41161 ,NOAA 16 DEB,2000-055CU,DEBRIS,US,2000-09-21,AFWTR,
41162 ,NOAA 16 DEB,2000-055CV,DEBRIS,US,2000-09-21,AFWTR,
41163 ,NOAA 16 DEB,2000-055CW,DEBRIS,US,2000-09-21,AFWTR,
41164 ,NOAA 16 DEB,2000-055CX,DEBRIS,US,2000-09-21,AFWTR,
41165 ,NOAA 16 DEB,2000-055CY,DEBRIS,US,2000-09-21,AFWTR,
41166 ,VELOX C1,2015-077A,PAYLOAD,SING,2015-12-16,SRI,
41167 ,KENT RIDGE 1,2015-077B,PAYLOAD,SING,2015-12-16,SRI,
41168 ,ATHENOXAT 1,2015-077C,PAYLOAD,SING,2015-12-16,SRI,
41169 ,TELEOS 1,2015-077D,PAYLOAD,SING,2015-12-16,SRI,
41170 ,GALASSIA,2015-077E,PAYLOAD,SING,2015-12-16,SRI,
41171 ,VELOX 2,2015-077F,PAYLOAD,SING,2015-12-16,SRI,
41172 ,PSLV R/B,2015-077G,ROCKET BODY,IND,2015-12-16,SRI,2023-01-16
41173 ,DAMPE,2015-078A,PAYLOAD,PRC,2015-12-17,JSC,
41174 ,GALILEO 12 (269),2015-079A,PAYLOAD,ESA,2015-12-17,FRGUI,
41175 ,GALILEO 11 (268),2015-079B,PAYLOAD,ESA,2015-12-17,FRGUI,
41176 ,FREGAT R/B,2015-079C,ROCKET BODY,CIS,2015-12-17,FRGUI,
41177 ,PROGRESS MS-01,2015-080A,PAYLOAD,CIS,2015-12-21,TTMTR,2016-07-03
41178 ,SL-4 R/B,2015-080B,ROCKET BODY,CIS,2015-12-21,TTMTR,2015-12-23
41179 ,ORBCOMM FM 114,2015-081A,PAYLOAD,ORB,2015-12-22,AFETR,
41180 ,ORBCOMM FM 119,2015-081B,PAYLOAD,ORB,2015-12-22,AFETR,
41181 ,ORBCOMM FM 105,2015-081C,PAYLOAD,ORB,2015-12-22,AFETR,
41182 ,ORBCOMM FM 110,2015-081D,PAYLOAD,ORB,2015-12-22,AFETR,
41183 ,ORBCOMM FM 118,2015-081E,PAYLOAD,ORB,2015-12-22,AFETR,
41184 ,ORBCOMM FM 112,2015-081F,PAYLOAD,ORB,2015-12-22,AFETR,
41185 ,ORBCOMM FM 113,2015-081G,PAYLOAD,ORB,2015-12-22,AFETR,
41186 ,ORBCOMM FM 115,2015-081H,PAYLOAD,ORB,2015-12-22,AFETR,
41187 ,ORBCOMM FM 108,2015-081J,PAYLOAD,ORB,2015-12-22,AFETR,
41188 ,ORBCOMM FM 117,2015-081K,PAYLOAD,ORB,2015-12-22,AFETR,
41189 ,ORBCOMM FM 116,2015-081L,PAYLOAD,ORB,2015-12-22,AFETR,
41190 ,COSMOS 1842 DEB,1987-038C,DEBRIS,CIS,1987-04-27,PKMTR,2016-01-13
41191 ,EXPRESS AMU1,2015-082A,PAYLOAD,CIS,2015-12-24,TTMTR,
41192 ,BREEZE-M R/B,2015-082B,ROCKET BODY,CIS,2015-12-24,TTMTR,
41193 ,BREEZE-M DEB (TANK),2015-082C,DEBRIS,CIS,2015-12-24,TTMTR,
41194 ,GAOFEN 4,2015-083A,PAYLOAD,PRC,2015-12-28,XSC,
41195 ,CZ-3B R/B,2015-083B,ROCKET BODY,PRC,2015-12-28,XSC,2020-10-28
41196 ,NOAA 16 DEB,2000-055CZ,DEBRIS,US,2000-09-21,AFWTR,
41197 ,NOAA 16 DEB,2000-055DA,DEBRIS,US,2000-09-21,AFWTR,
41198 ,NOAA 16 DEB,2000-055DB,DEBRIS,US,2000-09-21,AFWTR,
41199 ,NOAA 16 DEB,2000-055DC,DEBRIS,US,2000-09-21,AFWTR,
41200 ,NOAA 16 DEB,2000-055DD,DEBRIS,US,2000-09-21,AFWTR,
41201 ,NOAA 16 DEB,2000-055DE,DEBRIS,US,2000-09-21,AFWTR,
41202 ,NOAA 16 DEB,2000-055DF,DEBRIS,US,2000-09-21,AFWTR,
41203 ,NOAA 16 DEB,2000-055DG,DEBRIS,US,2000-09-21,AFWTR,
41204 ,NOAA 16 DEB,2000-055DH,DEBRIS,US,2000-09-21,AFWTR,
41205 ,NOAA 16 DEB,2000-055DJ,DEBRIS,US,2000-09-21,AFWTR,
41206 ,NOAA 16 DEB,2000-055DK,DEBRIS,US,2000-09-21,AFWTR,
41207 ,NOAA 16 DEB,2000-055DL,DEBRIS,US,2000-09-21,AFWTR,
41208 ,NOAA 16 DEB,2000-055DM,DEBRIS,US,2000-09-21,AFWTR,
41209 ,NOAA 16 DEB,2000-055DN,DEBRIS,US,2000-09-21,AFWTR,
41210 ,NOAA 16 DEB,2000-055DP,DEBRIS,US,2000-09-21,AFWTR,
41211 ,NOAA 16 DEB,2000-055DQ,DEBRIS,US,2000-09-21,AFWTR,
41212 ,NOAA 16 DEB,2000-055DR,DEBRIS,US,2000-09-21,AFWTR,
41213 ,NOAA 16 DEB,2000-055DS,DEBRIS,US,2000-09-21,AFWTR,
41214 ,NOAA 16 DEB,2000-055DT,DEBRIS,US,2000-09-21,AFWTR,
41215 ,NOAA 16 DEB,2000-055DU,DEBRIS,US,2000-09-21,AFWTR,
41216 ,NOAA 16 DEB,2000-055DV,DEBRIS,US,2000-09-21,AFWTR,
41217 ,NOAA 16 DEB,2000-055DW,DEBRIS,US,2000-09-21,AFWTR,
41218 ,NOAA 16 DEB,2000-055DX,DEBRIS,US,2000-09-21,AFWTR,
41219 ,NOAA 16 DEB,2000-055DY,DEBRIS,US,2000-09-21,AFWTR,
41220 ,NOAA 16 DEB,2000-055DZ,DEBRIS,US,2000-09-21,AFWTR,
41221 ,NOAA 16 DEB,2000-055EA,DEBRIS,US,2000-09-21,AFWTR,
41222 ,NOAA 16 DEB,2000-055EB,DEBRIS,US,2000-09-21,AFWTR,
41223 ,NOAA 16 DEB,2000-055EC,DEBRIS,US,2000-09-21,AFWTR,
41224 ,NOAA 16 DEB,2000-055ED,DEBRIS,US,2000-09-21,AFWTR,
41225 ,NOAA 16 DEB,2000-055EE,DEBRIS,US,2000-09-21,AFWTR,
41226 ,NOAA 16 DEB,2000-055EF,DEBRIS,US,2000-09-21,AFWTR,
41227 ,NOAA 16 DEB,2000-055EG,DEBRIS,US,2000-09-21,AFWTR,
41228 ,NOAA 16 DEB,2000-055EH,DEBRIS,US,2000-09-21,AFWTR,
41229 ,NOAA 16 DEB,2000-055EJ,DEBRIS,US,2000-09-21,AFWTR,
41230 ,NOAA 16 DEB,2000-055EK,DEBRIS,US,2000-09-21,AFWTR,
41231 ,NOAA 16 DEB,2000-055EL,DEBRIS,US,2000-09-21,AFWTR,
41232 ,NOAA 16 DEB,2000-055EM,DEBRIS,US,2000-09-21,AFWTR,
41233 ,NOAA 16 DEB,2000-055EN,DEBRIS,US,2000-09-21,AFWTR,
41234 ,NOAA 16 DEB,2000-055EP,DEBRIS,US,2000-09-21,AFWTR,
41235 ,NOAA 16 DEB,2000-055EQ,DEBRIS,US,2000-09-21,AFWTR,
41236 ,NOAA 16 DEB,2000-055ER,DEBRIS,US,2000-09-21,AFWTR,
41237 ,NOAA 16 DEB,2000-055ES,DEBRIS,US,2000-09-21,AFWTR,
41238 ,BELINTERSAT 1,2016-001A,PAYLOAD,BELA,2016-01-15,XSC,
41239 ,CZ-3B R/B,2016-001B,ROCKET BODY,PRC,2016-01-15,XSC,2016-07-04
41240 ,JASON 3,2016-002A,PAYLOAD,US,2016-01-17,AFWTR,
41241 ,IRNSS-1E,2016-003A,PAYLOAD,IND,2016-01-20,SRI,
41242 ,PSLV R/B,2016-003B,ROCKET BODY,IND,2016-01-20,SRI,
41243 ,NOAA 16 DEB,2000-055ET,DEBRIS,US,2000-09-21,AFWTR,
41244 ,NOAA 16 DEB,2000-055EU,DEBRIS,US,2000-09-21,AFWTR,
41245 ,NOAA 16 DEB,2000-055EV,DEBRIS,US,2000-09-21,AFWTR,
41246 ,NOAA 16 DEB,2000-055EW,DEBRIS,US,2000-09-21,AFWTR,
41247 ,NOAA 16 DEB,2000-055EX,DEBRIS,US,2000-09-21,AFWTR,
41248 ,NOAA 16 DEB,2000-055EY,DEBRIS,US,2000-09-21,AFWTR,
41249 ,NOAA 16 DEB,2000-055EZ,DEBRIS,US,2000-09-21,AFWTR,
41250 ,NOAA 16 DEB,2000-055FA,DEBRIS,US,2000-09-21,AFWTR,
41251 ,NOAA 16 DEB,2000-055FB,DEBRIS,US,2000-09-21,AFWTR,
41252 ,NOAA 16 DEB,2000-055FC,DEBRIS,US,2000-09-21,AFWTR,
41253 ,NOAA 16 DEB,2000-055FD,DEBRIS,US,2000-09-21,AFWTR,
41254 ,NOAA 16 DEB,2000-055FE,DEBRIS,US,2000-09-21,AFWTR,
41255 ,NOAA 16 DEB,2000-055FF,DEBRIS,US,2000-09-21,AFWTR,
41256 ,NOAA 16 DEB,2000-055FG,DEBRIS,US,2000-09-21,AFWTR,
41257 ,NOAA 16 DEB,2000-055FH,DEBRIS,US,2000-09-21,AFWTR,
41258 ,NOAA 16 DEB,2000-055FJ,DEBRIS,US,2000-09-21,AFWTR,
41259 ,NOAA 16 DEB,2000-055FK,DEBRIS,US,2000-09-21,AFWTR,
41260 ,NOAA 16 DEB,2000-055FL,DEBRIS,US,2000-09-21,AFWTR,
41261 ,NOAA 16 DEB,2000-055FM,DEBRIS,US,2000-09-21,AFWTR,
41262 ,NOAA 16 DEB,2000-055FN,DEBRIS,US,2000-09-21,AFWTR,
41263 ,NOAA 16 DEB,2000-055FP,DEBRIS,US,2000-09-21,AFWTR,
41264 ,NOAA 16 DEB,2000-055FQ,DEBRIS,US,2000-09-21,AFWTR,
41265 ,NOAA 16 DEB,2000-055FR,DEBRIS,US,2000-09-21,AFWTR,
41266 ,NOAA 16 DEB,2000-055FS,DEBRIS,US,2000-09-21,AFWTR,
41267 ,NOAA 16 DEB,2000-055FT,DEBRIS,US,2000-09-21,AFWTR,
41268 ,NOAA 16 DEB,2000-055FU,DEBRIS,US,2000-09-21,AFWTR,
41269 ,NOAA 16 DEB,2000-055FV,DEBRIS,US,2000-09-21,AFWTR,
41270 ,NOAA 16 DEB,2000-055FW,DEBRIS,US,2000-09-21,AFWTR,
41271 ,NOAA 16 DEB,2000-055FX,DEBRIS,US,2000-09-21,AFWTR,
41272 ,NOAA 16 DEB,2000-055FY,DEBRIS,US,2000-09-21,AFWTR,
41273 ,NOAA 16 DEB,2000-055FZ,DEBRIS,US,2000-09-21,AFWTR,
41274 ,NOAA 16 DEB,2000-055GA,DEBRIS,US,2000-09-21,AFWTR,
41275 ,NOAA 16 DEB,2000-055GB,DEBRIS,US,2000-09-21,AFWTR,
41276 ,NOAA 16 DEB,2000-055GC,DEBRIS,US,2000-09-21,AFWTR,
41277 ,NOAA 16 DEB,2000-055GD,DEBRIS,US,2000-09-21,AFWTR,
41278 ,NOAA 16 DEB,2000-055GE,DEBRIS,US,2000-09-21,AFWTR,
41279 ,NOAA 16 DEB,2000-055GF,DEBRIS,US,2000-09-21,AFWTR,
41280 ,NOAA 16 DEB,2000-055GG,DEBRIS,US,2000-09-21,AFWTR,
41281 ,NOAA 16 DEB,2000-055GH,DEBRIS,US,2000-09-21,AFWTR,
41282 ,NOAA 16 DEB,2000-055GJ,DEBRIS,US,2000-09-21,AFWTR,
41283 ,NOAA 16 DEB,2000-055GK,DEBRIS,US,2000-09-21,AFWTR,
41284 ,NOAA 16 DEB,2000-055GL,DEBRIS,US,2000-09-21,AFWTR,
41285 ,NOAA 16 DEB,2000-055GM,DEBRIS,US,2000-09-21,AFWTR,
41286 ,NOAA 16 DEB,2000-055GN,DEBRIS,US,2000-09-21,AFWTR,
41287 ,NOAA 16 DEB,2000-055GP,DEBRIS,US,2000-09-21,AFWTR,
41288 ,NOAA 16 DEB,2000-055GQ,DEBRIS,US,2000-09-21,AFWTR,
41289 ,NOAA 16 DEB,2000-055GR,DEBRIS,US,2000-09-21,AFWTR,
41290 ,NOAA 16 DEB,2000-055GS,DEBRIS,US,2000-09-21,AFWTR,
41291 ,NOAA 16 DEB,2000-055GT,DEBRIS,US,2000-09-21,AFWTR,
41292 ,NOAA 16 DEB,2000-055GU,DEBRIS,US,2000-09-21,AFWTR,
41293 ,NOAA 16 DEB,2000-055GV,DEBRIS,US,2000-09-21,AFWTR,
41294 ,NOAA 16 DEB,2000-055GW,DEBRIS,US,2000-09-21,AFWTR,
41295 ,NOAA 16 DEB,2000-055GX,DEBRIS,US,2000-09-21,AFWTR,
41296 ,NOAA 16 DEB,2000-055GY,DEBRIS,US,2000-09-21,AFWTR,
41297 ,NOAA 16 DEB,2000-055GZ,DEBRIS,US,2000-09-21,AFWTR,
41298 ,NOAA 16 DEB,2000-055HA,DEBRIS,US,2000-09-21,AFWTR,
41299 ,NOAA 16 DEB,2000-055HB,DEBRIS,US,2000-09-21,AFWTR,
41300 ,NOAA 16 DEB,2000-055HC,DEBRIS,US,2000-09-21,AFWTR,
41301 ,NOAA 16 DEB,2000-055HD,DEBRIS,US,2000-09-21,AFWTR,
41302 ,NOAA 16 DEB,2000-055HE,DEBRIS,US,2000-09-21,AFWTR,
41303 ,NOAA 16 DEB,2000-055HF,DEBRIS,US,2000-09-21,AFWTR,
41304 ,NOAA 16 DEB,2000-055HG,DEBRIS,US,2000-09-21,AFWTR,
41305 ,NOAA 16 DEB,2000-055HH,DEBRIS,US,2000-09-21,AFWTR,
41306 ,NOAA 16 DEB,2000-055HJ,DEBRIS,US,2000-09-21,AFWTR,
41307 ,NOAA 16 DEB,2000-055HK,DEBRIS,US,2000-09-21,AFWTR,
41308 ,INTELSAT 29E,2016-004A,PAYLOAD,ITSO,2016-01-27,FRGUI,
41309 ,ARIANE 5 R/B,2016-004B,ROCKET BODY,FR,2016-01-27,FRGUI,
41310 ,EUTE 9B,2016-005A,PAYLOAD,EUTE,2016-01-29,TTMTR,
41311 ,BREEZE-M R/B,2016-005B,ROCKET BODY,CIS,2016-01-29,TTMTR,
41312 ,BREEZE-M DEB (TANK),2016-005C,DEBRIS,CIS,2016-01-29,TTMTR,
41313 ,AGGIESAT 4,1998-067HP,PAYLOAD,US,1998-11-20,TTMTR,2018-03-12
41314 ,BEVO 2,1998-067HQ,PAYLOAD,US,1998-11-20,TTMTR,2017-06-13
41315 ,BD-21,2016-006A,PAYLOAD,PRC,2016-02-01,XSC,
41316 ,YZ-1 R/B,2016-006B,ROCKET BODY,PRC,2016-02-01,XSC,
41317 ,BREEZE-M DEB,2012-026D,DEBRIS,CIS,2012-05-17,TTMTR,
41318 ,BREEZE-M DEB,2012-026E,DEBRIS,CIS,2012-05-17,TTMTR,
41319 ,BREEZE-M DEB,2012-026F,DEBRIS,CIS,2012-05-17,TTMTR,
41320 ,BREEZE-M DEB,2012-026G,DEBRIS,CIS,2012-05-17,TTMTR,
41321 ,BREEZE-M DEB,2012-026H,DEBRIS,CIS,2012-05-17,TTMTR,
41322 ,BREEZE-M DEB,2012-026J,DEBRIS,CIS,2012-05-17,TTMTR,
41323 ,BREEZE-M DEB,2012-026K,DEBRIS,CIS,2012-05-17,TTMTR,
41324 ,BREEZE-M DEB,2012-026L,DEBRIS,CIS,2012-05-17,TTMTR,
41325 ,CZ-3C R/B,2016-006C,ROCKET BODY,PRC,2016-02-01,XSC,2019-10-04
41326 ,ISS DEB,1998-067HR,DEBRIS,CIS,1998-11-20,TTMTR,2016-03-10
41327 ,ISS DEB,1998-067HS,DEBRIS,CIS,1998-11-20,TTMTR,2016-03-25
41328 ,NAVSTAR 76 (USA 266),2016-007A,PAYLOAD,US,2016-02-05,AFETR,
41329 ,ATLAS V CENTAUR R/B,2016-007B,ROCKET BODY,US,2016-02-05,AFETR,
41330 ,COSMOS 2514 (GLONASS),2016-008A,PAYLOAD,CIS,2016-02-07,PKMTR,
